pen,Start,End,Species,Study,Diet,average feed intake g per d,"average feed intake, g","ME, kcal",Overall,"NDF,g","ADF,g","NFC,g","Crude fiber,g","Starch,g","CP,g","Arginine,g","Histidine,g","Isoleucine,g","Leucine,g","Lysine,g","Methionine,g","Phenylalanine,g","Threonine,g","Tryptophan,g","Valine,g","Alanine,g","Aspartic acid,g","Cystine,g","Met + Cys,g","Glutamic acid,g","Glycine,g","Proline,g","Serine,g","Tyrosine,g","Phe + Tyr,g","Ether extract,g","SFA,g","MUFA,g","PUFA,g","n-3 PUFA,g","n-6 PUFA,g","n-3:n-6 ratio,g","C14,g","C15:0,g","C15:1,g","C16:0,g","C16:1,g","C17:0,g","C17:1,g","C18:0,g","C18:1,g","C18:2 cis n-6 LA,g","C18:3 cis n-3 ALA,g","C20:0,g","C20:1,g","C20:4n-6 ARA,g","C20:5n-3 EPA,g","C22:0,g","C22:1,g","C22:5,g","C22:6n-3 DHA,g","C24:0,g","Ash,mg",Vitamin A IU,"beta-carotene,mg",Vitamin D3 IU,"Vitamin D3 25-Hydroxyvitamin D, IU",Vitamin E IU,Vitamin K mg,AST ppm,Thiamin mg,Riboflavin mg,Niacin mg,Pantothenic acid mg,Pyridoxine mg,Biotin mg,Folic acid mg,Vitamin B12 mg ,Choline mg,"Calcium,g","Total Phosphorus,g","Inorganic available P,g",Ca:P ratio,"Na,g","Cl,g","K,g","Mg,g","S,mg",Cu mg,I mg,"Fe,mg","Mn,mg","Se,mg","Zn,mg",average feed intake g per d,"bodyweightgain,g",akp U per ml,alt (U per L),glucose (g per L),"nefa,umol per L",pip mg per dL,tc mg per g,tg mg per g,trap U per L,uric acid mmol per L,BCA,breast mTOR,breast S6K1,breast 4E-BP1,breast MURF1,breast MAFbx,breast AMPK,breast LAT1,breast CAT1,breast SNAT2,breast VDAC1,breast ANTKMT,breast AKT1,IGF1,IGFR,IRS1,FOXO1,LC3-1,MyoD,MyoG,Pax3,Pax7,Mrf4,Mrf5,liver mTOR,liver S6K1,liver 4E-BP1,liver MURF1,liver MAFbx,liver AMPK,breast weight (g),breast PH,breast WHC,breast HARDNESS,breast SPRINGINESS,breast CHEWINESS,breast COHESIVENESS,breast GUMMINESS,breast RESILIENCE,Thigh Weight (g),thigh PH,thigh WHC,thigh HARDNESS,thigh SPRINGINESS,thigh CHEWINESS,liver weight(g),Plasma SFA,Plasma MUFA,Plasma PUFA,Plasma n-3,Plasma n-6,Plasma C16:0 ,Plasma C16:1 ,Plasma C18:0 ,Plasma C18:1 ,Plasma C18:2 ,Plasma C18:3 ,Plasma C20:5,Plasma C22:6,Liver SFA,Liver MUFA,Liver PUFA,Liver n-3,Liver n-6,Liver C16:00 ,Liver C16:1 ,Liver C18:0 ,Liver C18:1,Liver C18:2,Liver C18:3 ,Liver C20:5,Liver C22:6,Breast SFA,Breast MUFA,Breast PUFA,Breast n-3,Breast n-6,Breast C16:0,Breast C16:01,Breast C18:0,Breast C18:01,Breast C18:2,Breast C18:3 ,Breast C20:4,Breast C20:5,Breast C22:6,Thigh SFA,Thigh MUFA,Thigh PUFA,Thigh n-3,Thigh n-6,Thigh C16:0,Thigh C16:01,Thigh C18:0,Thigh C18:1,Thigh C18:2,Thigh C18:3,Thigh C20:4,Thigh C22:6
2,22,42,B,broiler microalgae,H117(5%),150.5363636,3161.263636,8860.958747,0,243.3505973,71.51126084,1767.328462,63.31094297,1295.427987,513.1938485,31.9176983,15.09250485,19.90616099,45.01165229,26.75029676,8.147208644,24.69357864,19.65673729,5.750022428,22.76805296,26.48633125,46.17341667,9.75407895,17.90097147,84.49204159,20.33135095,30.86215238,23.61780063,16.49989942,41.19347807,118.7007077,12.27866409,22.37479177,42.04227735,0.926250246,39.76743204,883.7195529,0.144469748,0,0,9.192006275,0.133721452,0,0,2.049447215,19.2599987,44.66138428,2.130375565,0.544685725,0.17734689,0,0,0.172604995,0,0,0,0.160592193,72.4340337,7112.843181,49.45294318,948.3790908,0,47.41895454,2.370947727,0,8.535411817,17.07082363,165.9663409,47.41895454,16.59663409,0.711284318,2.6080425,0.047418955,6164.46409,0.028451373,0.018651455,3.3730683,1.525423729,5.374148181,5.058021818,22.29512792,6.12969019,8.206640399,130.3907445,0.047798306,291.2798747,44.37317187,0.405021097,138.109349,145.2083774,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,42,B,broiler microalgae,H117(5%),137.5954545,2889.504545,8099.223451,0,222.4308815,65.36377127,1615.399476,57.86839648,1184.066085,469.0769668,29.17388264,13.7950726,18.19492117,41.14221047,24.45069851,7.446831115,22.57078686,17.96693926,5.255719818,20.81078964,24.20942488,42.20410339,8.915566275,16.36210844,77.22865484,18.58355953,28.20907708,21.58748846,15.08148002,37.65226688,108.4965614,11.22312461,20.45133527,38.42809885,0.846624832,36.34881138,807.7503045,0.132050358,0,0,8.401812367,0.122226042,0,0,1.873265797,17.60430644,40.82205337,1.947237113,0.497861633,0.162101205,0,0,0.157766948,0,0,0,0.146786831,66.20721765,6501.385226,45.2017043,866.8513635,0,43.34256818,2.167128409,0,7.801662272,15.60332454,151.6989886,43.34256818,15.16989886,0.650138523,2.38384125,0.043342568,5634.533863,0.026005541,0.017048077,3.08310135,1.525423729,4.912157727,4.623207272,20.37851976,5.602749313,7.501153799,119.1816603,0.043689309,266.2399024,40.55861724,0.370203322,126.2367324,132.7254905,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22,42,B,broiler microalgae,H117(5%),142.3386364,2989.111364,8378.41937,0,230.0985048,67.61698707,1671.085425,59.86323219,1224.883136,485.2469584,30.17956288,14.27061547,18.82213535,42.56046215,25.29356145,7.703537806,23.34884559,18.58629446,5.436894659,21.52817786,25.04397065,43.65896058,9.222903113,16.92614201,79.89087615,19.22417082,29.1814986,22.331651,15.60136785,38.95021345,112.236648,11.61000745,21.15633241,39.75278985,0.87580963,37.60182531,835.595022,0.136602389,0,0,8.691439112,0.126439411,0,0,1.937840897,18.21116098,42.22926861,2.014362148,0.515023888,0.167689148,0,0,0.163205481,0,0,0,0.151846857,68.48950868,6725.500569,46.7598946,896.7334092,0,44.83667046,2.241833523,0,8.070600683,16.14120137,156.9283466,44.83667046,15.69283466,0.672550057,2.466016875,0.04483667,5828.76716,0.026902002,0.017635757,3.189381825,1.525423729,5.081489319,4.782578182,21.0810068,5.795886935,7.759733101,123.2900829,0.045195364,275.4177075,41.95675133,0.382964948,130.588357,137.3007952,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22,42,B,broiler microalgae,H117(5%),160.0772727,3361.622727,9422.561272,0,258.7740198,76.04360388,1879.340734,67.32355452,1377.531476,545.7197826,33.94062387,16.04905922,21.16780215,47.8644652,28.44571536,8.663574093,26.25864361,20.90257012,6.114455579,24.21107921,28.16501986,49.09986155,10.37228693,19.03552486,89.84709912,21.61994041,32.81817804,25.1146834,17.54565366,43.80429727,126.223891,13.05687884,23.79289334,44.70689297,0.984955459,42.28786926,939.7291954,0.153626159,0,0,9.774590404,0.142196641,0,0,2.179340014,20.48068647,47.4919974,2.265397556,0.579207596,0.188587035,0,0,0.183544601,0,0,0,0.170770435,77.02486155,7563.651136,52.58724259,1008.486818,0,50.42434091,2.521217045,0,9.076381363,18.15276273,176.4851932,50.42434091,17.64851932,0.756365114,2.77333875,0.050424341,6555.164318,0.030254605,0.019833574,3.58685145,1.525423729,5.714758636,5.378596363,23.70818045,6.518186468,8.726772599,138.6548357,0.050827736,309.7410274,47.18551826,0.430691104,146.8626409,154.4116018,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,22,42,B,broiler microalgae,H117(5%),157.0272727,3297.572727,9243.030403,0,253.8435212,74.59472242,1843.533095,66.04081877,1351.284958,535.3220209,33.29394304,15.74327171,20.76448571,46.95248928,27.90373066,8.498504433,25.75832984,20.50430722,5.997955034,23.7497783,27.62838334,48.16434725,10.17466065,18.67283533,88.13521555,21.20800924,32.19288351,24.63616585,17.21135109,42.96968094,123.8189096,12.80810223,23.33956025,43.85507921,0.966188809,41.48214588,921.8242549,0.150699074,0,0,9.588352219,0.139487326,0,0,2.137816399,20.09046184,46.58711822,2.222234261,0.568171781,0.18499383,0,0,0.180047471,0,0,0,0.167516695,75.5572839,7419.538636,51.58528218,989.2718181,0,49.46359091,2.473179545,0,8.903446363,17.80689273,173.1225682,49.46359091,17.31225682,0.741953864,2.7204975,0.049463591,6430.266818,0.029678155,0.019455679,3.5185101,1.525423729,5.605873636,5.276116363,23.25646142,6.393993518,8.560498799,136.0130037,0.0498593,303.8394393,46.28647851,0.422485018,144.0644233,151.4695515,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,42,B,broiler microalgae,C985(5%),142.6113636,2994.838636,8148.476755,0,224.7305949,66.58185153,1621.924344,58.64433121,1184.517679,480.7425788,29.98192856,14.13953165,18.66563129,41.96337949,24.20129102,7.601499427,23.12554498,17.97322459,5.405983223,21.30138877,24.68765282,43.36975571,9.109999648,16.71179856,79.04786736,19.04088457,28.7711153,22.12017765,15.45935704,38.58490202,108.8539989,11.30701327,20.5305173,38.57621699,0.846640883,36.35554414,807.898452,0.135965674,0,0,8.458322761,0.122788384,0,0,1.900225115,17.66206086,40.9906559,1.987075435,0.498940117,0.162619738,0,0,0.159624899,0,0,0,0.146747093,67.59889873,6738.386931,45.54553593,898.4515908,0,44.92257954,2.246128977,0,8.086064317,16.17212863,157.2290284,44.92257954,15.72290284,0.673838693,2.470741875,0.04492258,5839.93534,0.026953548,0.017370064,3.140687278,1.551724138,6.588644999,4.492257954,20.84198052,5.806992115,7.774601099,122.0816022,0.043934283,209.6149255,41.34910814,0.383668778,127.3130761,137.5638697,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,42,B,broiler microalgae,C985(5%),142.4204545,2990.829545,8137.56866,0,224.4297555,66.49272062,1619.753128,58.56582599,1182.932005,480.0990247,29.94179275,14.12060353,18.64064423,41.90720451,24.16889356,7.591323552,23.09458758,17.94916443,5.398746413,21.27287331,24.65460428,43.31169806,9.097804394,16.68942703,78.9420486,19.01539517,28.73260036,22.09056611,15.43866211,38.5332497,108.7082797,11.29187695,20.50303378,38.52457629,0.845507513,36.30687618,806.8169452,0.135783661,0,0,8.446999885,0.122624011,0,0,1.897681347,17.63841724,40.93578307,1.984415403,0.498272202,0.162402044,0,0,0.159411215,0,0,0,0.146550648,67.50840633,6729.366476,45.48456564,897.2488635,0,44.86244318,2.243122159,0,8.075239772,16.15047954,157.0185511,44.86244318,15.70185511,0.672936648,2.467434375,0.044862443,5832.117613,0.026917466,0.017346811,3.136482944,1.551724138,6.579824999,4.486244318,20.81408006,5.799218488,7.764193499,121.9181756,0.043875469,209.334321,41.29375546,0.383155173,127.1426464,137.3797176,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,42,B,broiler microalgae,C985(5%),160.6659091,3373.984091,9180.070874,0,253.1814044,75.01108911,1827.259361,66.06868167,1334.477175,541.60441,33.77762953,15.92959109,21.02869325,47.27592768,27.26516544,8.56384642,26.05323035,20.24862812,6.090378683,23.99813664,27.81310046,48.86035061,10.26332221,18.82750602,89.05529788,21.45145345,32.41352776,24.92058389,17.41650588,43.46973623,122.6348745,12.73847694,23.12967314,43.45995168,0.953825303,40.95814247,910.1780947,0.153178878,0,0,9.529143268,0.138333348,0,0,2.140792906,19.89807118,46.18005765,2.238638444,0.56210575,0.183207336,0,0,0.179833352,0,0,0,0.165325221,76.1568941,7591.464205,51.31158379,1012.195227,0,50.60976137,2.530488068,0,9.109757046,18.21951409,177.1341648,50.60976137,17.71341648,0.75914642,2.783536875,0.050609761,6579.268977,0.030365857,0.019569108,3.538297116,1.551724138,7.422765,5.060976137,23.48056748,6.542155152,8.7588627,137.5370875,0.049496347,236.1520969,46.58388981,0.432241102,143.4308641,154.9794043,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22,42,B,broiler microalgae,C985(5%),146.9954545,3086.904545,8398.973363,0,231.6391563,68.62867924,1671.784773,60.44714743,1220.93156,495.5213392,30.90361879,14.57420243,19.23944127,43.2533978,24.94527563,7.835181117,23.83645952,18.52574894,5.572171395,21.95622596,25.44658893,44.70300818,9.390054937,17.22554474,81.47791941,19.62623041,29.65558328,22.80018566,15.93460126,39.77106078,112.2003369,11.65460811,21.16165673,39.76210876,0.872667915,37.47316904,832.734483,0.140145466,0,0,8.718344508,0.126563086,0,0,1.958640934,18.20501956,42.2507712,2.048161166,0.514278297,0.167618917,0,0,0.164532012,0,0,0,0.151258323,69.67699202,6945.535226,46.9456752,926.0713635,0,46.30356818,2.315178409,0,8.334642272,16.66928454,162.0624886,46.30356818,16.20624886,0.694553523,2.54669625,0.046303568,6019.463863,0.027782141,0.017904046,3.237236797,1.551724138,6.791189999,4.630356818,21.4826948,5.985507913,8.013604199,125.8345769,0.04528489,216.0588082,42.62024281,0.395463341,131.2268744,141.792793,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22,42,B,broiler microalgae,C985(5%),149.1340909,3131.815909,8521.169998,0,235.0092735,69.62715765,1696.107564,61.32659277,1238.694889,502.7306774,31.35323543,14.78624245,19.51935584,43.88269134,25.30820436,7.94917514,24.18325609,18.79528,5.653240898,22.27566702,25.81681127,45.35339209,9.526670814,17.47615914,82.66334138,19.91177237,30.08704226,23.13190549,16.16643372,40.34968981,113.8327392,11.82417096,21.4695376,40.34060754,0.885364358,38.01836605,844.8499342,0.142184442,0,0,8.845187672,0.128404452,0,0,1.987137194,18.46988432,42.86547753,2.077959856,0.521760531,0.170057604,0,0,0.166925788,0,0,0,0.15345898,70.69072234,7046.585795,47.62868766,939.5447727,0,46.97723864,2.348861932,0,8.455902954,16.91180591,164.4203352,46.97723864,16.44203352,0.70465858,2.583748125,0.046977239,6107.041023,0.028186343,0.018164532,3.284335344,1.551724138,6.889995,4.697723864,21.79524646,6.072591048,8.1301941,127.6653437,0.045943739,219.202247,43.24032458,0.401216936,133.1360937,143.8557358,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,22,42,B,broiler microalgae,C985(5%),134.6272727,2827.172727,7692.284643,0,212.1490624,62.85426951,1531.120981,55.36113091,1118.202509,453.8282267,28.30339161,13.3479306,17.62063674,39.61406154,22.84638281,7.175929816,21.83086237,16.96699441,5.10332949,20.10883146,23.30551566,40.94170185,8.599976719,15.77618925,74.62237598,17.97488148,27.16036567,20.88178048,14.59386562,36.42472798,102.7598126,10.67399063,19.3811172,36.41652918,0.79924173,34.32018061,762.6682927,0.128353642,0,0,7.984783934,0.115914082,0,0,1.793841095,16.67325116,38.69579584,1.875829105,0.471006976,0.153515479,0,0,0.150688306,0,0,0,0.138531464,63.81437737,6361.138636,42.99567111,848.1518181,0,42.40759091,2.120379545,0,7.633366363,15.26673273,148.4265682,42.40759091,14.84265682,0.636113864,2.3324175,0.042407591,5512.986818,0.025444555,0.016397602,2.964856039,1.551724138,6.219779999,4.240759091,19.67514316,5.481887918,7.339340399,115.2468691,0.041474624,197.8796432,39.03418014,0.362189098,120.1854592,129.8623625,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,42,B,broiler microalgae,NO(5%),165.3545455,3472.445455,9850.911061,0,270.2003564,79.12696182,1967.472316,70.20659669,1444.320628,566.3700907,35.18316459,16.65558462,21.95974505,49.77785284,29.46995008,9.006481775,27.25557162,21.37672146,6.336171221,25.14085234,29.29354985,50.89910547,10.77847069,19.78495247,93.29835896,22.44033151,34.13031913,26.06730078,18.20846223,45.46403385,132.1838449,13.63594606,24.88215515,46.7530056,1.032705278,44.34173948,985.3727214,0.159038002,0,0,10.22183768,0.14896791,0,0,2.272021061,21.44825384,49.71708504,2.355359752,0.606983466,0.197582146,0,0,0.191678989,0,0,0,0.179178186,80.06868902,7813.002274,54.97176312,1041.733637,0,52.08668183,2.604334091,0,9.375602729,18.75120546,182.3033864,52.08668183,18.23033864,0.781300227,2.8647675,0.052086682,6771.268637,0.031252009,0.020487428,3.732184375,1.525423729,9.028358183,1.736222728,24.62311072,6.733071737,9.014468401,144.8541039,0.053197864,338.546903,51.84183969,0.444854987,155.7272681,159.5020942,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,42,B,broiler microalgae,NO(5%),152.4931818,3202.356818,9084.70201,0,249.1840304,72.97242505,1814.441283,64.74589062,1331.980609,522.3175267,32.44659952,15.36010448,20.25170452,45.90610522,27.17776184,8.305952879,25.1356189,19.71402881,5.843340486,23.1853836,27.01508212,46.94014624,9.940115564,18.24606844,86.04156346,20.6949107,31.47564493,24.0397724,16.79219845,41.92781735,121.9025158,12.57533499,22.94680802,43.1165322,0.952380918,40.89281563,908.7299122,0.146667942,0,0,9.426777766,0.137381108,0,0,2.095302066,19.77999736,45.85006398,2.17215863,0.559771972,0.182214103,0,0,0.176770096,0,0,0,0.165241612,73.84090422,7205.302841,50.69603044,960.7070454,0,48.03535227,2.401767614,0,8.646363409,17.29272682,168.1237329,48.03535227,16.81237329,0.720530284,2.641944375,0.048035352,6244.595795,0.028821211,0.018893905,3.441893108,1.525423729,8.326127727,1.601178409,22.7079122,6.20936987,8.3133183,133.5872754,0.049060106,312.2145466,47.80955409,0.410253932,143.6147192,147.0959373,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,42,B,broiler microalgae,NO(5%),150.4068182,3158.543182,8960.407982,0,245.774773,71.97403934,1789.616669,63.86005776,1313.756871,515.171343,32.00267537,15.14995237,19.97462708,45.27803237,26.80592428,8.192313451,24.79172129,19.44430768,5.763393744,22.86816849,26.64547028,46.29792596,9.804118036,17.99643149,84.86436992,20.41176946,31.04500508,23.71086781,16.56245288,41.35417417,120.234684,12.40328322,22.63285702,42.5266254,0.939350742,40.33333301,896.296956,0.144661278,0,0,9.297803564,0.135501503,0,0,2.066634804,19.50937367,45.22275786,2.14243984,0.552113348,0.179721107,0,0,0.174351584,0,0,0,0.162980828,72.83063625,7106.72216,50.00242333,947.5629546,0,47.37814773,2.368907387,0,8.528066591,17.05613318,165.8235171,47.37814773,16.58235171,0.710672216,2.605798125,0.047378148,6159.159205,0.028426889,0.018635405,3.394802212,1.525423729,8.212212273,1.579271591,22.3972297,6.12441523,8.1995781,131.7595764,0.048388882,307.9429256,47.15543885,0.404640967,141.6498279,145.083417,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,22,42,B,broiler microalgae,NO(5%),142.1909091,2986.009091,8470.94947,0,232.3494296,68.04248776,1691.859612,60.371729,1241.993455,487.0303254,30.25454271,14.3223926,18.88352149,42.80473892,25.34166195,7.744811779,23.43748396,18.38217056,5.448570788,21.61900442,25.18997269,43.76892125,9.268572218,17.013384,80.22868946,19.29678515,29.34918475,22.41567164,15.65773587,39.09521983,113.6669151,11.7257591,21.39654674,40.2036264,0.888039104,38.13014169,847.3371123,0.136759216,0,0,8.789914961,0.12809979,0,0,1.953745748,18.44368235,42.75248376,2.025409966,0.521954389,0.169903917,0,0,0.164827702,0,0,0,0.154078069,68.85229342,6718.520455,47.27106202,895.8027273,0,44.79013637,2.239506818,0,8.062224546,16.12444909,156.7654773,44.79013637,15.67654773,0.671852045,2.4634575,0.044790136,5822.717727,0.026874082,0.017617454,3.209362571,1.525423729,7.763623637,1.493004546,21.17379046,5.789871627,7.7516796,124.562265,0.045745659,291.121673,44.57959286,0.382537625,133.9122657,137.1582965,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,22,42,B,broiler microalgae,NO(5%),159.9613636,3359.188636,9529.615059,0,261.3875376,76.54616738,1903.301501,67.91674769,1397.212859,547.8974393,34.03563518,16.11234829,21.24350894,48.15430502,28.50876212,8.712727566,26.36660753,20.67950116,6.129511505,24.32086165,28.33811534,49.23898703,10.42692153,19.13964909,90.25535212,21.70842064,33.01712919,25.21709317,17.61457745,43.98118498,127.8725542,13.19119786,24.07060209,45.2281158,0.999022701,42.89549521,953.2339361,0.15385084,0,0,9.888443589,0.144109193,0,0,2.197917125,20.74870045,48.09551922,2.278537652,0.587186174,0.191137833,0,0,0.185427213,0,0,0,0.173334134,77.45717933,7558.174431,53.17881142,1007.756591,0,50.38782954,2.519391477,0,9.069809317,18.13961863,176.3574034,50.38782954,17.63574034,0.755817443,2.771330625,0.05038783,6550.41784,0.030232698,0.019819213,3.610455946,1.525423729,8.733890454,1.679594318,23.82000662,6.513466765,8.720453699,140.1295617,0.05146277,327.5049023,50.15097315,0.430345656,150.6480883,154.2997951,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,22,42,B,broiler microalgae,NO(5%),163.8363636,3440.563636,9760.466169,0,267.7195461,78.40046764,1949.408218,69.56200371,1431.059782,561.1700354,34.86013482,16.50266348,21.75812444,49.32082378,29.19937547,8.923789904,27.00532804,21.1804538,6.277996467,24.91002478,29.02459484,50.43178178,10.67950953,19.60329943,92.44175189,22.23429844,33.81695593,25.82796716,18.04128354,45.04661158,130.9702157,13.51074934,24.65370279,46.3237488,1.023223625,43.93462141,976.3256466,0.157577815,0,0,10.12798718,0.14760018,0,0,2.251160787,21.25132941,49.26061392,2.333734315,0.601410524,0.195768071,0,0,0.189919113,0,0,0,0.177533084,79.3335485,7741.268181,54.46704684,1032.169091,0,51.60845454,2.580422727,0,9.289521817,18.57904363,180.6295909,51.60845454,18.06295909,0.774126818,2.838465,0.051608455,6709.09909,0.030965073,0.020299325,3.697917796,1.525423729,8.945465454,1.720281818,24.39703675,6.67125289,8.931703199,143.5241443,0.052709435,335.4385775,51.3658604,0.440770608,154.297478,158.0376459,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,42,B,broiler microalgae,MIX,147.4181818,3095.781818,8449.936473,0,232.8198195,68.92789176,1681.257499,60.73892969,1228.257009,497.4107191,31.01385183,14.62973614,19.31086783,43.43691469,25.77671773,7.867929491,23.92791683,18.87467217,5.59160112,22.0425857,25.55505975,44.8628318,9.428513105,17.2964426,81.79798551,19.70155549,29.78142109,22.88742456,15.9952855,39.92289275,112.8437239,11.78316476,21.41878567,40.24918815,0.877963724,37.69857351,837.7458029,0.140548495,0,0,8.765706218,0.127236633,0,0,1.967678924,18.30938241,42.48991503,2.05683744,0.517305142,0.168410531,0,0,0.165314749,0,0,0,0.152312466,69.96621698,6965.509091,47.196525,928.7345454,0,46.43672727,2.321836364,0,8.358610909,16.71722182,162.5285454,46.43672727,16.25285454,0.696550909,2.55402,0.046436727,6036.774545,0.027862036,0.017955535,3.251190065,1.551724138,5.262829091,1.547890909,21.59122071,6.002720945,8.0366496,126.6546257,0.045538951,265.3771043,43.80562231,0.396569651,132.7156093,142.2005585,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,22,42,B,broiler microalgae,MIX,144.0409091,3024.859091,8256.352889,0,227.4860404,67.34879015,1642.740778,59.34743288,1200.118289,486.0153021,30.30334086,14.29457661,18.86846604,42.4417979,25.18618673,7.68767938,23.37974089,18.44226339,5.46350049,21.5376017,24.96960682,43.835048,9.212510847,16.90019023,79.92403684,19.25020325,29.09914445,22.36308575,15.62884195,39.00828035,110.2585338,11.51321867,20.92809259,39.3271005,0.857850038,36.83491909,818.5534888,0.137328603,0,0,8.564888516,0.124321709,0,0,1.922600438,17.88992412,41.51649351,2.00971638,0.505453954,0.164552335,0,0,0.161527476,0,0,0,0.148823067,68.36332788,6805.932955,46.11527753,907.4577273,0,45.37288637,2.268644318,0,8.167119546,16.33423909,158.8051023,45.37288637,15.88051023,0.680593295,2.49550875,0.045372886,5898.475227,0.027223732,0.017544183,3.176707017,1.551724138,5.142260455,1.512429546,21.09657724,5.865201777,7.8525342,123.7530351,0.044495677,259.297455,42.80205862,0.38748445,129.6751648,138.9428188,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
